date	topic	tweets	users	pos_tweets	neg_tweets	nrl_tweets	pos_users	neg_users	nrl_users	pos_summary	neg_summary	nrl_summary	category	average_users	average_pos_tweets	average_neg_tweets	average_nrl_tweets	average_pos_users	average_neg_users	average_nrl_users	average_tweets
20170609	countryside	39.68	48.08	4.0	24.0	72.0	4.0	24.0	72.0	<NONSENSESUMMARYTAG>La la la la, 73.3% turnout too. Proud of my fellow countryside dwellers. Now fuck off @GrahamEvans you intolerable… https://t.co/wHfOnhxCU6</NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>Why does the map look so blue? Because countryside people hate foreigners &amp; like killing foxes.#ge2017 https://t.co/rkQXhI6g1R via @BBCNews</NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	Environment and Energy	12.923076923076925	0.1153846153846154	1.6538461538461535	12.076923076923075	0.1153846153846154	1.6538461538461535	11.230769230769232	13.846153846153848
20170609	crime	20.94	20.85	0.0	55.86	44.14	0.0	58.65	42.31	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	"<NONSENSESUMMARYTAG>Attacks on Corbyn's associations weren't wrong. Ceding the economy and allowing his nonsensical ""fully costed"" garbage was criminal. #ge2017</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>@ChantayyJayy Pro Brexit. Block all equality law. Helped the Conservatives sneak an awful Criminal Charges Act past… https://t.co/GuWethR3zD</NONSENSESUMMARYTAG>"	"<NONSENSESUMMARYTAG>RT @newburyclp: @ThamesVP Crime Commissioner at #Hustings #Newbury #GE17 shut down for interrupting proceedings with outburst over policing</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>Top NYC Officials Condemn Justice Department's Claim City 'Soft On Crime' https://t.co/b3hpmpN7MR #GE2017 #USMNT #NationalBestFriendsDay</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @ChrisSaintau: Comey Ignored 8 Criminal Counts in Clinton Foundation Investigation.  #tomorrowsnews #Labour #UKelection Comey  https://t…</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>Free2Read: New issue of Criminal Law Forum: #Brexit &amp; the Future of European Criminal #Law"" https://t.co/EybP3Pr1R3 - read free thru June 23</NONSENSESUMMARYTAG>"	Crime	237.5769230769231	0.2692307692307692	115.80769230769229	135.69230769230768	0.2307692307692308	111.46153846153848	129.5769230769231	251.5
20170609	currency	94.81	96.95	0.78	71.09	28.12	0.79	71.65	28.35	<NONSENSESUMMARYTAG>Elections are always a good time for currency trading. https://t.co/GpX9NG9b9d</NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>@harryenglish25 That would be the logical #Brexit plan Devalue your currency increase output decrease imports A met… https://t.co/lS33zb20Y8</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>Worst. Possible. Outcome. Expect harder brexit than expected, and probably currency parity today.</NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>#Forex #ElectionDay2017 #Currency #Brexit #GBP Sterling could hit $1.21 in hung parliament, currency strategist says https://t.co/RlUsX9m7oL</NONSENSESUMMARYTAG>	Economy	32.346153846153854	0.07692307692307693	21.846153846153847	11.192307692307693	0.07692307692307693	21.615384615384613	10.923076923076923	33.07692307692308
20170609	decriminalisation	3.6	3.82	0.0	0.0	100.0	0.0	0.0	100.0	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>RT @ihiccupalot: In March 2017, not a single MP representing NI voted for abortion decriminalisation, despite public support.   This… </NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>Tories doing well in Aberdeen and the rest of NE Scotland. Have they promised to decriminalise sheep shagging? #GE2017</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @Labour4Animals: #TuesdayMotivation SAVE wildlife from Theresa May's manifesto vote to decriminalize CRUELTY PlsRTHELP🐾 #GE17… </NONSENSESUMMARYTAG>	Crime	9.846153846153848	0.0	0.0	10.307692307692307	0.0	0.0	9.846153846153848	10.307692307692307
20170609	defence	23.65	27.77	0.44	17.32	82.24	0.46	17.81	81.74	<NONSENSESUMMARYTAG>@faisalislam I'd say the difference is: Chancellor, Home Sec, Foreign Sec, Brexit Sec, and Defence Sec agree to continue in their roles.</NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>Complete fix ! Who on earth voted labour really. no defence system and a supporter of terrorism . BYE BYE BRITAIN #Vote2017 #GE2017  #Fix</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>#GNU : Tories get Economy (inc labour tax plan), Nat. Sec., Brexit, Defence, Home offoce etc. Labour get Education, NHS, Transport</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>@andywhite1143 @yanic1965 @Scotsfox @marnie7 Far right - born out of Ulster Defence terrorists - very biblical, eve… https://t.co/JNoIqwOiYN</NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>RT @benimmo: Getting ready for Brexit.   BBC News - Juncker: EU needs stronger defence arm https://t.co/gTVuMqUQUa</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>@IsabelOakeshott good brexit defence and not letting Campbell and Chakrabarti away with their usual misinformation</NONSENSESUMMARYTAG>	Defence	232.5769230769231	2.3846153846153846	92.46153846153848	170.96153846153842	2.3076923076923075	83.61538461538461	154.4230769230769	265.4230769230769
20170609	dementia	53.34	63.4	0.0	94.09	5.91	0.0	94.0	6.12	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>Odd rationale to justify soft #Brexit as voters voting re security, dementia tax, fox hunting and free stuff offered... media spin as always</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>@SimonDeeley @LibDems Ok! What made you change? Apart from daft wicked policies like school dinners and dementia ta… https://t.co/kWOLz9X1xd</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @NickPavilion15: UK needs broad coalition, including Brexit Labour MPs. Ditch May + dementia tax, keep pension + tax triple lock #GE2017…</NONSENSESUMMARYTAG>	"<NONSENSESUMMARYTAG>認知症TL上で""dementia tax""を目にして気になりだした英国選挙。 マニフェストも賛同だけど、ネット上だけでも労働党のいろんな発信・表現が目立ったような。 ❤Captain SKA ""Liar Liar GE2017""… https://t.co/SfYTOWO9kK</NONSENSESUMMARYTAG>"	NHS	359.07692307692315	0.0	365.6153846153846	33.07692307692308	0.0	330.88461538461536	32.07692307692308	398.26923076923083
20170609	deport	22.95	21.59	0.0	70.24	29.76	0.0	67.11	32.89	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>@theresa_may bad result , at least still in power , brexit ,closed boarders , no-immigration , no stay for eu migrants and deport terrorist</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>Ffs who's taxi driver uncle is trying to get apnay deported https://t.co/9cqqIoJpJj</NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>DUP demands: Ban Pride marches No gay cakes No Sunday opening Compulsory Sunday school Build the wall (Eire to pay) Deport Taigs #GE17</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>'They don't know where to turn': Trump's deportation plans sow fear among immigrants ... https://t.co/Rxb7M0YvXX #GE2017 #USAvTRI Labour</NONSENSESUMMARYTAG>	EU and Immigration	68.92307692307692	0.0	63.115384615384606	9.0	0.0	60.46153846153846	8.884615384615385	72.11538461538461
20170609	deregulation	1.64	1.69	0.0	0.0	100.0	0.0	0.0	100.0	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>Market response: shares in Guinness surge as whispers come out of Downing Street about the deregulation of 'craic' #GE2017</NONSENSESUMMARYTAG>	Economy	24.153846153846153	0.0	0.5	24.84615384615385	0.0	0.4615384615384616	23.73076923076923	25.34615384615385
20170609	doctors	6.39	6.22	0.0	21.07	78.93	0.0	20.74	79.26	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>#hungparliament-Resign #TheresaMay-You ignored the strikes of #Junior Doctors, #nurses,#Teachers, students #tuitionfees. #ToriesOut #GE2017</NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>RT @spreadplease: #hungparliament-Resign #TheresaMay-You ignored the strikes of #Junior Doctors, #nurses,#Teachers, students #tuitionfees.…</NONSENSESUMMARYTAG>	NHS	658.0384615384615	0.07692307692307693	540.7307692307694	146.38461538461542	0.07692307692307693	532.3461538461538	139.03846153846158	686.3076923076923
20170609	economic	26.7	33.89	1.17	51.29	47.7	1.29	53.68	47.91	<NONSENSESUMMARYTAG>RT @CorbynSnap: My team made me remove all references online to my impassioned &amp; longstanding support for the Venezuelan economic m… </NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>@sundersays @thatginamiller @TherealNihal Tories in marginal seats also aren’t gonna want to tank the economy. Don’… https://t.co/snw4oGXj8H</NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>It appears a clear progressive  economic message &amp; fighting against Trump helped w/ young &amp; senior voters!  #GE2017 https://t.co/F1xsDfMCz3</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>Election result arguably strengthens case for using economic variables—ie. con. confidence &amp; real wage growth—not p… https://t.co/bOvOmg6dbo</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>@Bambernjw Interesting bout May is £ was strong cos economics believed she wanted soft Brexit but needed majority t… https://t.co/ARDnEAEXKt</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>#GE2017 Poor #Tory campaign has allowed #Ratty #Mole #MrToad and #Badger to present fantasy economics resulting in a bloody mess. #Madness</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>As the United Kingdom and Ireland respond to Brexit, they should learn from other small economies. ... - https://t.co/b9dZOUyyEC</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>Like #EURef this result shows divided country. If #Brexit negotiations poor, economy starts to fail expect bigger swing to the left #GE2017</NONSENSESUMMARYTAG>	"<NONSENSESUMMARYTAG>RT @doctorianp: #hungparliment means business and economic uncertainty. #internalauditors review those risk registers! #GE2017 What now for…</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @lionelbarber: Important that big election winner @RuthDavidsonMSP calls for ""open Brexit"" which pays attention to economic growth.  @FT…</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @samueltombs: Election result arguably strengthens case for using economic variables—ie. con. confidence &amp; real wage growth—not p… </NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @BernORourke: #WeAreInternational economic imperative for learning #Languages plus greater social cohesion post-Brexit https://t.co/8XUb…</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>People choosing Corbyns sob stories over Long term economic stability  #LoopyLabours  #TomwatsonGlassesEyeBrowRaise  #GeneralElection</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>¡Health &amp; Economics está disponible! https://t.co/IYx3sJWoRZ Gracias a @AlzDisInt @podemosanidad @PSOESanidad #lomásleído #ge2017</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>(Bloomberg) #BCC's #Thiru Says U.K. Businesses Want Good Brexit Deal : Suren Thiru, head of economics and.. https://t.co/UhOSJ2MDnV</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @UKIPNFKN: UK workers to face biggest #WageFall of any advanced economy in 2018, finds OECD  #GE2017 #Brexit #WeakAndWobbly  https://t.c…</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>EU Economy Comm. Moscovici says  May ""lost her bet"" adds ""truth is we don't really know what governing situation is this morning."" #GE2017</NONSENSESUMMARYTAG>"	Economy	2671.653846153846	55.46153846153846	1073.1923076923076	2284.846153846154	51.03846153846154	948.9615384615383	1876.5769230769229	3403.6538461538457
